"date_litter","stage","weight","species","confidence"
"M",13,551,"ham","yes"
"M",13,558,"ham","yes"
"M",13,471,"ham","yes"
"M",13,567,"ham","yes"
"M",13,560,"ham","yes"
"N","13.5",810,"ham","yes"
"N","13.5",1010,"ham","yes"
"N","13.5",1012,"ham","yes"
"N","13.5",992,"ham","yes"
"N","13.5",754,"ham","yes"
"N","13.5",764,"ham","yes"
"N","13.5",929,"ham","yes"
"N","13.5",891,"ham","yes"
"N","13.5",860,"ham","yes"
"N","13.5",454,"ham","yes"
"N","13.5",593,"ham","yes"
"O","13.5",670,"ham","yes"
"O","13.5",705,"ham","yes"
"O","13.5",542,"ham","yes"
"O","13.5",328,"ham","yes"
"P","13.5",914,"ham","yes"
"P","13.5",820,"ham","yes"
"P","13.5",836,"ham","yes"
"P","13.5",873,"ham","yes"
"P","13.5",829,"ham","yes"
"P","13.5",700,"ham","yes"
"P","13.5",950,"ham","yes"
"P","13.5",958,"ham","yes"
"P","13.5",1163,"ham","yes"
"P","13.5",1033,"ham","yes"
"P","13.5",1082,"ham","yes"
"P","13.5",1067,"ham","yes"
"Q","13.5",1024,"ham","yes"
"Q","13.5",381,"ham","yes"
"Q","13.5",998,"ham","yes"
"Q","13.5",970,"ham","yes"
"Q","13.5",966,"ham","yes"
"Q","13.5",1145,"ham","yes"
"Q","13.5",1124,"ham","yes"
"Q","13.5",1046,"ham","yes"
"Q","13.5",1019,"ham","yes"
"Q","13.5",1131,"ham","yes"
"R","13.5",946,"ham","yes"
"R","13.5",1182,"ham","yes"
"R","13.5",1196,"ham","yes"
"R","13.5",782,"ham","yes"
"R","13.5",1043,"ham","yes"
"R","13.5",505,"ham","yes"
"R","13.5",795,"ham","yes"
"R","13.5",723,"ham","yes"
"R","13.5",725,"ham","yes"
"R","13.5",512,"ham","yes"
"R","13.5",779,"ham","yes"
"R","13.5",568,"ham","yes"
"R","13.5",600,"ham","yes"
"R","13.5",380,"ham","yes"
"S","13.5",948,"ham","yes"
"S","13.5",803,"ham","yes"
"S","13.5",813,"ham","yes"
"S","13.5",846,"ham","yes"
"S","13.5",918,"ham","yes"
"S","13.5",823,"ham","yes"
"S","13.5",889,"ham","yes"
