times	variable	value	tissue	species	type
1.54545454545455	pred.bat.hind.limb	294.699331315021	hind-limb	bat	4 curves
1.56565656565657	pred.bat.hind.limb	295.711507791713	hind-limb	bat	4 curves
1.58585858585859	pred.bat.hind.limb	296.233130992847	hind-limb	bat	4 curves
1.60606060606061	pred.bat.hind.limb	296.26159713888	hind-limb	bat	4 curves
1.62626262626263	pred.bat.hind.limb	295.796764047724	hind-limb	bat	4 curves
1.64646464646465	pred.bat.hind.limb	294.840952317702	hind-limb	bat	4 curves
1.66666666666667	pred.bat.hind.limb	293.398926029617	hind-limb	bat	4 curves
1.68686868686869	pred.bat.hind.limb	291.477853192496	hind-limb	bat	4 curves
1.70707070707071	pred.bat.hind.limb	289.087246392497	hind-limb	bat	4 curves
1.72727272727273	pred.bat.hind.limb	286.238884332611	hind-limb	bat	4 curves
1.74747474747475	pred.bat.hind.limb	282.946715168617	hind-limb	bat	4 curves
1.76767676767677	pred.bat.hind.limb	279.22674275122	hind-limb	bat	4 curves
1.78787878787879	pred.bat.hind.limb	275.096897072339	hind-limb	bat	4 curves
1.80808080808081	pred.bat.hind.limb	270.576890382558	hind-limb	bat	4 curves
1.82828282828283	pred.bat.hind.limb	265.68806059445	hind-limb	bat	4 curves
1.84848484848485	pred.bat.hind.limb	260.453203710908	hind-limb	bat	4 curves
1.86868686868687	pred.bat.hind.limb	254.896397117221	hind-limb	bat	4 curves
1.88888888888889	pred.bat.hind.limb	249.042815649414	hind-limb	bat	4 curves
1.90909090909091	pred.bat.hind.limb	242.918542398536	hind-limb	bat	4 curves
1.92929292929293	pred.bat.hind.limb	236.550376231065	hind-limb	bat	4 curves
1.94949494949495	pred.bat.hind.limb	229.965637999589	hind-limb	bat	4 curves
1.96969696969697	pred.bat.hind.limb	223.191977386071	hind-limb	bat	4 curves
1.98989898989899	pred.bat.hind.limb	216.257182263457	hind-limb	bat	4 curves
2.01010101010101	pred.bat.hind.limb	209.188992381536	hind-limb	bat	4 curves
2.03030303030303	pred.bat.hind.limb	202.014919081699	hind-limb	bat	4 curves
2.05050505050505	pred.bat.hind.limb	194.762072624554	hind-limb	bat	4 curves
2.07070707070707	pred.bat.hind.limb	187.456998576752	hind-limb	bat	4 curves
