"date_litter" "stage" "weight" "species" "confidence"
"1118" "3/20/2014" 20.5 322 "aco" "medium"
"1119" "12/11/2014" 20.5 327 "aco" "medium"
"1120" "4/17/2014" 20.5 330 "aco" "medium"
"1121" "10/9/2014" 20.5 331 "aco" "medium"
"1122" "10/9/2014" 20.5 335 "aco" "medium"
"1123" "2/19/2015" 22.5 340 "aco" "medium"
"1124" "10/29/2015" 23 347 "aco" "medium"
"1125" "19/02/2014-2" 20 350 "aco" "medium"
"1126" "3/13/2015" 21.5 353 "aco" "medium"
"1127" "3/20/2014" 20.5 355 "aco" "medium"
"1128" "3/13/2015" 21.5 361 "aco" "medium"
"1129" "4/8/2015" 22 362 "aco" "medium"
"1130" "19/02/2014-2" 20 386 "aco" "medium"
"1131" "10/29/2015" 23 386 "aco" "medium"
"1132" "2/19/2015" 22.5 387 "aco" "medium"
"1133" "5/7/2015" 23 391 "aco" "medium"
"1134" "4/8/2015" 22 396 "aco" "medium"
"1135" "3/28/2014" 21.5 398 "aco" "medium"
"1136" "4/18/2014" 21.5 398 "aco" "medium"
"1137" "11/6/2014" 22.5 401 "aco" "medium"
"1138" "5/22/2015" 23.5 403 "aco" "medium"
"1139" "3/28/2014" 21.5 408 "aco" "medium"
"1140" "4/18/2014" 21.5 410 "aco" "medium"
"1141" "4/9/2015" 22.5 416 "aco" "medium"
"1142" "4/9/2015" 22.5 422 "aco" "medium"
"1143" "10/29/2015" 23 424 "aco" "medium"
"1144" "7/30/2015" 22.5 430 "aco" "medium"
"1145" "4/18/2014" 21.5 437 "aco" "medium"
"1146" "7/30/2015" 22.5 438 "aco" "medium"
"1147" "5/7/2015" 23 438 "aco" "medium"
"1148" "7/10/2015" 22 445 "aco" "medium"
"1149" "5/22/2015" 23.5 445 "aco" "medium"
"1150" "7/30/2015" 22.5 450 "aco" "medium"
"1151" "2/19/2015" 22.5 453 "aco" "medium"
"1152" "5/6/2015" 22 458 "aco" "medium"
"1153" "2/19/2015" 22.5 458 "aco" "medium"
"1154" "10/15/2015" 22.5 461 "aco" "medium"
"1155" "10/15/2015" 22.5 461 "aco" "medium"
"1156" "5/22/2015" 23.5 467 "aco" "medium"
"1157" "5/6/2015" 22 468 "aco" "medium"
"1158" "7/30/2015" 22.5 470 "aco" "medium"
"1159" "5/7/2015" 23 470 "aco" "medium"
"1160" "7/10/2015" 22 486 "aco" "medium"
"1161" "7/30/2015" 22.5 490 "aco" "medium"
"1162" "9/23/2015" 22 508 "aco" "medium"
"1163" "10/15/2015" 22.5 528 "aco" "medium"
"1164" "10/15/2015" 22.5 528 "aco" "medium"
"1165" "11/12/2015" 23 530 "aco" "medium"
"1166" "4/7/2014" 23 561 "aco" "medium"
"1167" "7/30/2015" 23 591 "aco" "medium"
"1168" "11/19/2015" 22.5 598 "aco" "medium"
"1169" "11/19/2015" 22.5 603 "aco" "medium"
"1170" "11/12/2015" 23 616 "aco" "medium"
"1171" "4/17/2015" 23.5 620 "aco" "medium"
"1172" "7/16/2015" 23 627 "aco" "medium"
"1173" "7/16/2015" 23 631 "aco" "medium"
"1174" "7/17/2015" 23.5 643 "aco" "medium"
"1175" "2/3/2014" 23 647 "aco" "medium"
"1176" "7/3/2015" 23.5 655 "aco" "medium"
"1177" "4/17/2015" 23.5 663 "aco" "medium"
"1178" "7/3/2015" 23.5 670 "aco" "medium"
"1179" "7/30/2015" 23 673 "aco" "medium"
"1180" "7/17/2015" 23.5 697 "aco" "medium"
"1181" "2/3/2014" 23 698 "aco" "medium"
"1182" "2/3/2014" 23 700 "aco" "medium"
"1183" "7/17/2015" 23.5 704 "aco" "medium"
"1184" "7/17/2015" 23.5 710 "aco" "medium"
"1185" "7/3/2015" 23.5 711 "aco" "medium"
"1186" "2/3/2014" 23 714 "aco" "medium"
"1187" "4/25/2014" 22.5 727 "aco" "medium"
"1188" "7/3/2015" 23.5 730 "aco" "medium"
"1189" "7/3/2015" 23.5 758 "aco" "medium"
"1190" "4/25/2014" 22.5 761 "aco" "medium"
"1191" "2/3/2014" 24 764 "aco" "medium"
"1192" "2/3/2014" 24 765 "aco" "medium"
"1193" "5/21/2014" 24.5 792 "aco" "medium"
"1194" "2/3/2014" 24 796 "aco" "medium"
"1195" "2/3/2014" 24 812 "aco" "medium"
"1196" "2/3/2014" 24 825 "aco" "medium"
"1197" "11/3/2014" 24.5 858 "aco" "medium"
"1198" "11/25/2014" 25.5 875 "aco" "medium"
"1199" "11/25/2014" 25.5 881 "aco" "medium"
"1200" "11/25/2014" 25.5 940 "aco" "medium"
"1201" "8/18/2015" 25.5 945 "aco" "medium"
"1202" "5/21/2014" 24.5 965 "aco" "medium"
"1203" "2/17/2014" 24 968 "aco" "medium"
"1204" "8/18/2015" 25.5 998 "aco" "medium"
"1205" "2/17/2014" 24 1012 "aco" "medium"
"1206" "3/21/2016" 26 1013 "aco" "medium"
"1207" "11/25/2014" 25.5 1030 "aco" "medium"
"1208" "3/21/2016" 26 1056 "aco" "medium"
"1209" "8/13/2014" 26.5 1084 "aco" "medium"
"1210" "10/27/2015" 25.5 1101 "aco" "medium"
"1211" "2/17/2014" 24 1112 "aco" "medium"
"1212" "8/13/2014" 26.5 1148 "aco" "medium"
"1213" "10/27/2015" 25.5 1207 "aco" "medium"
"1214" "4/23/2014" 26.5 1215 "aco" "medium"
"1215" "10/27/2015" 25.5 1226 "aco" "medium"
"1216" "10/27/2015" 26 1242 "aco" "medium"
"1217" "4/22/2014" 25.5 1245 "aco" "medium"
"1218" "7/6/2015" 27 1270 "aco" "medium"
"1219" "10/27/2015" 26 1282 "aco" "medium"
"1220" "7/6/2015" 27 1303 "aco" "medium"
"1221" "4/23/2014" 26.5 1326 "aco" "medium"
"1222" "7/6/2015" 27 1342 "aco" "medium"
"1223" "11/3/2014" 26.5 1372 "aco" "medium"
"1224" "2/17/2014" 27 1386 "aco" "Medium-low"
"1225" "2/17/2014" 27 1386 "aco" "Medium-low"
"1226" "4/22/2014" 25.5 1400 "aco" "medium"
"1227" "2/17/2014" 27 1400 "aco" "medium"
"1228" "2/17/2014" 27 1401 "aco" "medium"
"1229" "4/4/2016" 26.5 1439 "aco" "medium"
"1230" "4/20/2015" 26.5 1454 "aco" "medium"
"1231" "4/20/2015" 26.5 1471 "aco" "medium"
"1232" "4/20/2015" 26.5 1479 "aco" "medium"
"1233" "4/4/2016" 26.5 1501 "aco" "medium"
"1234" "4/27/2016" 27.5 1526 "aco" "medium"
"1235" "4/27/2016" 27.5 1560 "aco" "medium"
"1236" "5/9/2016" 27 1564 "aco" "medium"
"1237" "5/9/2016" 27 1578 "aco" "medium"
"1238" "4/12/2016" 27 1581 "aco" "medium"
"1239" "4/27/2016" 27.5 1637 "aco" "medium"
"1240" "5/3/2016" 27.5 1640 "aco" "medium"
"1241" "5/3/2016" 27.5 1782 "aco" "medium"
"1242" "4/12/2016" 27 1813 "aco" "medium"
"1243" "04/06/19" 11 143 "ham" "medium"
"1244" "04/06/19" 11 163 "ham" "medium"
"1245" "04/06/19" 11 185 "ham" "medium"
"1246" "04/06/19" 11 214 "ham" "medium"
"1247" "04/06/19" 11 152 "ham" "medium"
"1248" "04/06/19" 11 153 "ham" "medium"
"1249" "04/06/19" 11 155 "ham" "medium"
"1250" "04/06/19" 11 202 "ham" "medium"
"1251" "04/06/19" 11 207 "ham" "medium"
"1252" "05/28/2019" 11 78 "ham" "medium"
"1253" "05/28/2019" 11 85 "ham" "medium"
"1254" "05/28/2019" 11 86 "ham" "medium"
"1255" "05/28/2019" 11 95 "ham" "medium"
"1256" "05/28/2019" 11 100 "ham" "medium"
"1257" "14/08/20" 11.25 137 "ham" "medium"
"1258" "14/08/20" 11.25 124 "ham" "medium"
"1259" "14/08/20" 11.25 142 "ham" "medium"
"1260" "14/08/20" 11.25 152 "ham" "medium"
"1261" "19/06/20" 11.25 94 "ham" "medium"
"1262" "19/06/20" 11.25 120 "ham" "medium"
"1263" "19/06/20" 11.25 123 "ham" "medium"
"1264" "19/06/20" 11.25 125 "ham" "medium"
"1265" "19/06/20" 11.25 140 "ham" "medium"
"1266" "19/06/20" 11.25 155 "ham" "medium"
"1267" "19/06/20" 11.25 159 "ham" "medium"
"1268" "19/06/20" 11.25 164 "ham" "medium"
"1269" "19/06/20" 11.25 167 "ham" "medium"
"1270" "26/06/20" 11.25 123 "ham" "medium"
"1271" "26/06/20" 11.25 131 "ham" "medium"
"1272" "26/06/20" 11.25 137 "ham" "medium"
"1273" "26/06/20" 11.25 143 "ham" "medium"
"1274" "26/06/20" 11.25 149 "ham" "medium"
"1275" "26/06/20" 11.25 150 "ham" "medium"
"1276" "26/06/20" 11.25 154 "ham" "medium"
"1277" "26/06/20" 11.25 155 "ham" "medium"
"1278" "26/06/20" 11.25 156 "ham" "medium"
"1279" "26/06/20" 11.25 162 "ham" "medium"
"1280" "26/06/20" 11.25 166 "ham" "medium"
"1281" "03/20/2019" 11.5 189 "ham" "medium"
"1282" "03/20/2019" 11.5 172 "ham" "medium"
"1283" "03/20/2019" 11.5 175 "ham" "medium"
"1284" "03/20/2019" 11.5 181 "ham" "medium"
"1285" "03/20/2019" 11.5 182 "ham" "medium"
"1286" "03/20/2019" 11.5 184 "ham" "medium"
"1287" "03/20/2019" 11.5 188 "ham" "medium"
"1288" "03/20/2019" 11.5 190 "ham" "medium"
"1289" "03/20/2019" 11.5 204 "ham" "medium"
"1290" "03/20/2019" 11.5 209 "ham" "medium"
"1291" "07/01/19" 12 126 "ham" "medium"
"1292" "07/01/19" 12 152 "ham" "medium"
"1293" "07/01/19" 12 143 "ham" "medium"
"1294" "07/01/19" 12 145 "ham" "medium"
"1295" "07/01/19" 12 161 "ham" "medium"
"1296" "07/01/19" 12 165 "ham" "medium"
"1297" "07/01/19" 12 166 "ham" "medium"
"1298" "07/01/19" 12 175 "ham" "medium"
"1299" "07/01/19" 12 178 "ham" "medium"
"1300" "07/01/19" 12 196 "ham" "medium"
"1301" "07/01/19" 12 202 "ham" "medium"
"1302" "10/12/19" 12 145 "ham" "medium"
"1303" "10/12/19" 12 152 "ham" "medium"
"1304" "10/12/19" 12 162 "ham" "medium"
"1305" "10/12/19" 12 167 "ham" "medium"
"1306" "10/12/19" 12 174 "ham" "medium"
"1307" "10/12/19" 12 184 "ham" "medium"
"1308" "11/03/19" 12 195 "ham" "medium"
"1309" "11/03/19" 12 204 "ham" "medium"
"1310" "11/03/19" 12 207 "ham" "medium"
"1311" "11/03/19" 12 214 "ham" "medium"
"1312" "11/03/19" 12 220 "ham" "medium"
"1313" "11/03/19" 12 230 "ham" "medium"
"1314" "11/03/19" 12 231 "ham" "medium"
"1315" "11/03/19" 12 256 "ham" "medium"
"1316" "16/10/19" 12 160 "ham" "medium"
"1317" "16/10/19" 12 215 "ham" "medium"
"1318" "16/10/19" 12 227 "ham" "medium"
"1319" "16/10/19" 12 174 "ham" "medium"
"1320" "16/10/19" 12 176 "ham" "medium"
"1321" "16/10/19" 12 182 "ham" "medium"
"1322" "16/10/19" 12 185 "ham" "medium"
"1323" "16/10/19" 12 187 "ham" "medium"
"1324" "16/10/19" 12 198 "ham" "medium"
"1325" "16/10/19" 12 205 "ham" "medium"
"1326" "31/07/19" 12 81 "ham" "medium"
"1327" "31/07/19" 12 96 "ham" "medium"
"1328" "31/07/19" 12 107 "ham" "medium"
"1329" "31/07/19" 12 50 "ham" "medium"
"1330" "31/07/19" 12 54 "ham" "medium"
"1331" "31/07/19" 12 75 "ham" "medium"
"1332" "31/07/19" 12 76 "ham" "medium"
"1333" "31/07/19" 12 83 "ham" "medium"
"1334" "31/07/19" 12 86 "ham" "medium"
"1335" "31/07/19" 12 87 "ham" "medium"
"1336" "05/06/20" 12.25 240 "ham" "medium"
"1337" "05/06/20" 12.25 273 "ham" "medium"
"1338" "05/06/20" 12.25 288 "ham" "medium"
"1339" "05/06/20" 12.25 288 "ham" "medium"
"1340" "05/06/20" 12.25 293 "ham" "medium"
"1341" "05/06/20" 12.25 301 "ham" "medium"
"1342" "05/06/20" 12.25 308 "ham" "medium"
"1343" "05/06/20" 12.25 318 "ham" "medium"
"1344" "05/06/20" 12.25 318 "ham" "medium"
"1345" "05/06/20" 12.25 326 "ham" "medium"
"1346" "05/06/20" 12.25 337 "ham" "medium"
"1347" "05/06/20" 12.25 342 "ham" "medium"
"1348" "05/06/20" 12.25 348 "ham" "medium"
"1349" "05/06/20" 12.25 362 "ham" "medium"
"1350" "05/06/20" 12.25 367 "ham" "medium"
"1351" "05/06/20" 12.25 389 "ham" "medium"
"1352" "12/06/20" 12.25 181 "ham" "medium"
"1353" "12/06/20" 12.25 185 "ham" "medium"
"1354" "12/06/20" 12.25 225 "ham" "medium"
"1355" "12/06/20" 12.25 237 "ham" "medium"
"1356" "12/06/20" 12.25 226 "ham" "medium"
"1357" "12/06/20" 12.25 264 "ham" "medium"
"1358" "12/06/20" 12.25 274 "ham" "medium"
"1359" "12/06/20" 12.25 307 "ham" "medium"
"1360" "12/06/20" 12.25 307 "ham" "medium"
"1361" "12/06/20" 12.25 308 "ham" "medium"
"1362" "12/06/20" 12.25 313 "ham" "medium"
"1363" "12/06/20" 12.25 334 "ham" "medium"
"1364" "12/06/20" 12.25 335 "ham" "medium"
"1365" "12/06/20" 12.25 392 "ham" "medium"
"1366" "18/06/20" 12.25 170 "ham" "medium"
"1367" "18/06/20" 12.25 223 "ham" "medium"
"1368" "18/06/20" 12.25 245 "ham" "medium"
"1369" "18/06/20" 12.25 245 "ham" "medium"
"1370" "18/06/20" 12.25 246 "ham" "medium"
"1371" "18/06/20" 12.25 263 "ham" "medium"
"1372" "18/06/20" 12.25 281 "ham" "medium"
"1373" "18/06/20" 12.25 287 "ham" "medium"
"1374" "18/06/20" 12.25 298 "ham" "medium"
"1375" "18/06/20" 12.25 303 "ham" "medium"
"1376" "18/06/20" 12.25 310 "ham" "medium"
"1377" "18/06/20" 12.25 337 "ham" "medium"
"1378" "19/08/20" 12.25 266 "ham" "medium"
"1379" "19/08/20" 12.25 278 "ham" "medium"
"1380" "19/08/20" 12.25 300 "ham" "medium"
"1381" "19/08/20" 12.25 306 "ham" "medium"
"1382" "19/08/20" 12.25 309 "ham" "medium"
"1383" "19/08/20" 12.25 350 "ham" "medium"
"1384" "19/08/20" 12.25 363 "ham" "medium"
"1385" "19/08/20" 12.25 366 "ham" "medium"
"1386" "19/08/20" 12.25 375 "ham" "medium"
"1387" "19/08/20" 12.25 382 "ham" "medium"
"1388" "19/08/20" 12.25 385 "ham" "medium"
"1389" "19/08/20" 12.25 211 "ham" "medium"
"1390" "19/08/20" 12.25 289 "ham" "medium"
"1391" "19/08/20" 12.25 313 "ham" "medium"
"1392" "19/08/20" 12.25 325 "ham" "medium"
"1393" "19/08/20" 12.25 373 "ham" "medium"
"1394" "19/08/20" 12.25 411 "ham" "medium"
"1395" "26/06/20" 12.25 348 "ham" "medium"
"1396" "26/06/20" 12.25 349 "ham" "medium"
"1397" "26/06/20" 12.25 390 "ham" "medium"
"1398" "26/06/20" 12.25 406 "ham" "medium"
"1399" "26/06/20" 12.25 412 "ham" "medium"
"1400" "26/06/20" 12.25 416 "ham" "medium"
"1401" "26/06/20" 12.25 430 "ham" "medium"
"1402" "26/06/20" 12.25 433 "ham" "medium"
"1403" "26/06/20" 12.25 442 "ham" "medium"
"1404" "26/06/20" 12.25 452 "ham" "medium"
"1405" "26/06/20" 12.25 454 "ham" "medium"
"1406" "26/06/20" 12.25 357 "ham" "medium"
"1407" "26/06/20" 12.25 376 "ham" "medium"
"1408" "02/12/18" 12.5 345 "ham" "medium"
"1409" "02/12/18" 12.5 345 "ham" "medium"
"1410" "02/12/18" 12.5 347 "ham" "medium"
"1411" "02/12/18" 12.5 367 "ham" "medium"
"1412" "02/12/18" 12.5 363 "ham" "medium"
"1413" "02/12/18" 12.5 368 "ham" "medium"
"1414" "02/12/18" 12.5 388 "ham" "medium"
"1415" "02/12/18" 12.5 406 "ham" "medium"
"1416" "02/12/18" 12.5 417 "ham" "medium"
"1417" "02/12/18" 12.5 421 "ham" "medium"
"1418" "2/13/2018" 12.5 411 "ham" "medium"
"1419" "2/13/2018" 12.5 424 "ham" "medium"
"1420" "2/13/2018" 12.5 426 "ham" "medium"
"1421" "2/13/2018" 12.5 479 "ham" "medium"
"1422" "2/13/2018" 12.5 481 "ham" "medium"
"1423" "2/13/2018" 12.5 554 "ham" "medium"
"1424" "03/05/18" 12.5 349 "ham" "medium"
"1425" "03/05/18" 12.5 357 "ham" "medium"
"1426" "03/05/18" 12.5 355 "ham" "medium"
"1427" "03/05/18" 12.5 359 "ham" "medium"
"1428" "03/05/18" 12.5 373 "ham" "medium"
"1429" "03/05/18" 12.5 384 "ham" "medium"
"1430" "03/05/18" 12.5 392 "ham" "medium"
"1431" "03/05/18" 12.5 391 "ham" "medium"
"1432" "03/05/18" 12.5 396 "ham" "medium"
"1433" "03/05/18" 12.5 406 "ham" "medium"
"1434" "03/05/18" 12.5 430 "ham" "medium"
"1435" "03/05/18" 12.5 433 "ham" "medium"
"1436" "04/12/19" 13 157 "ham" "medium"
"1437" "04/12/19" 13 187 "ham" "medium"
"1438" "04/12/19" 13 188 "ham" "medium"
"1439" "04/12/19" 13 210 "ham" "medium"
"1440" "04/12/19" 13 215 "ham" "medium"
"1441" "04/12/19" 13 222 "ham" "medium"
"1442" "04/12/19" 13 225 "ham" "medium"
"1443" "04/12/19" 13 234 "ham" "medium"
"1444" "04/12/19" 13 237 "ham" "medium"
"1445" "04/12/19" 13 265 "ham" "medium"
"1446" "05/29/2019" 13 440 "ham" "medium"
"1447" "05/29/2019" 13 461 "ham" "medium"
"1448" "05/29/2019" 13 502 "ham" "medium"
"1449" "05/29/2019" 13 574 "ham" "medium"
"1450" "05/29/2019" 13 532 "ham" "medium"
"1451" "05/29/2019" 13 536 "ham" "medium"
"1452" "05/29/2019" 13 561 "ham" "medium"
"1453" "05/29/2019" 13 564 "ham" "medium"
"1454" "09/10/19" 13 388 "ham" "medium"
"1455" "09/10/19" 13 417 "ham" "medium"
"1456" "09/10/19" 13 535 "ham" "medium"
"1457" "09/10/19" 13 587 "ham" "medium"
"1458" "09/10/19" 13 645 "ham" "medium"
"1459" "03/07/20" 13.25 705 "ham" "medium"
"1460" "03/07/20" 13.25 715 "ham" "medium"
"1461" "03/07/20" 13.25 742 "ham" "medium"
"1462" "03/07/20" 13.25 759 "ham" "medium"
"1463" "03/07/20" 13.25 790 "ham" "medium"
"1464" "03/07/20" 13.25 814 "ham" "medium"
"1465" "03/07/20" 13.25 820 "ham" "medium"
"1466" "03/07/20" 13.25 830 "ham" "medium"
"1467" "03/07/20" 13.25 854 "ham" "medium"
"1468" "03/07/20" 13.25 856 "ham" "medium"
"1469" "03/07/20" 13.25 858 "ham" "medium"
"1470" "03/07/20" 13.25 881 "ham" "medium"
"1471" "03/07/20" 13.25 915 "ham" "medium"
"1472" "03/07/20" 13.25 941 "ham" "medium"
"1473" "03/07/20" 13.25 995 "ham" "medium"
"1474" "11/08/20" 13.25 549 "ham" "medium"
"1475" "11/08/20" 13.25 603 "ham" "medium"
"1476" "11/08/20" 13.25 638 "ham" "medium"
"1477" "11/08/20" 13.25 657 "ham" "medium"
"1478" "11/08/20" 13.25 659 "ham" "medium"
"1479" "11/08/20" 13.25 688 "ham" "medium"
"1480" "11/08/20" 13.25 714 "ham" "medium"
"1481" "11/08/20" 13.25 722 "ham" "medium"
"1482" "11/08/20" 13.25 780 "ham" "medium"
"1483" "11/08/20" 13.25 800 "ham" "medium"
"1484" "11/08/20" 13.25 792 "ham" "medium"
"1485" "11/08/20" 13.25 793 "ham" "medium"
"1486" "11/08/20" 13.25 798 "ham" "medium"
"1487" "11/08/20" 13.25 920 "ham" "medium"
"1488" "20/08/20" 13.25 744 "ham" "medium"
"1489" "20/08/20" 13.25 744 "ham" "medium"
"1490" "20/08/20" 13.25 779 "ham" "medium"
"1491" "20/08/20" 13.25 790 "ham" "medium"
"1492" "20/08/20" 13.25 854 "ham" "medium"
"1493" "20/08/20" 13.25 877 "ham" "medium"
"1494" "20/08/20" 13.25 570 "ham" "medium"
"1495" "20/08/20" 13.25 648 "ham" "medium"
"1496" "20/08/20" 13.25 823 "ham" "medium"
"1497" "20/08/20" 13.25 1017 "ham" "medium"
"1498" "2/14/2018" 13.5 795 "ham" "medium"
"1499" "2/14/2018" 13.5 807 "ham" "medium"
"1500" "2/14/2018" 13.5 857 "ham" "medium"
"1501" "2/14/2018" 13.5 896 "ham" "medium"
"1502" "2/14/2018" 13.5 924 "ham" "medium"
"1503" "2/14/2018" 13.5 973 "ham" "medium"
"1504" "2/14/2018" 13.5 984 "ham" "medium"
"1505" "2/14/2018" 13.5 989 "ham" "medium"
"1506" "2/14/2018" 13.5 1033 "ham" "medium"
"1507" "2/14/2018" 13.5 1060 "ham" "medium"
"1508" "2/14/2018" 13.5 1062 "ham" "medium"
"1509" "2/14/2018" 13.5 1100 "ham" "medium"
"1510" "2/14/2018" 13.5 1129 "ham" "medium"
"1511" "2/21/2018" 13.5 902 "ham" "medium"
"1512" "2/21/2018" 13.5 922 "ham" "medium"
"1513" "2/21/2018" 13.5 955 "ham" "medium"
"1514" "2/21/2018" 13.5 990 "ham" "medium"
"1515" "2/21/2018" 13.5 1041 "ham" "medium"
"1516" "2/21/2018" 13.5 1056 "ham" "medium"
"1517" "2/21/2018" 13.5 1123 "ham" "medium"
"1518" "5/17/2018" 13.5 920 "ham" "medium"
"1519" "5/17/2018" 13.5 936 "ham" "medium"
"1520" "5/17/2018" 13.5 968 "ham" "medium"
"1521" "5/17/2018" 13.5 1006 "ham" "medium"
"1522" "5/17/2018" 13.5 1056 "ham" "medium"
"1523" "5/28/2018" 13.5 417 "ham" "medium"
"1524" "5/28/2018" 13.5 749 "ham" "medium"
"1525" "5/28/2018" 13.5 847 "ham" "medium"
"1526" "5/28/2018" 13.5 861 "ham" "medium"
"1527" "5/28/2018" 13.5 961 "ham" "medium"
"1528" "5/28/2018" 13.5 988 "ham" "medium"
"1529" "5/28/2018" 13.5 1098 "ham" "medium"
"1530" "5/30/2018" 14.5 1111 "ham" "medium"
"1531" "5/30/2018" 14.5 1130 "ham" "medium"
"1532" "5/30/2018" 14.5 1168 "ham" "medium"
"1533" "5/30/2018" 14.5 1168 "ham" "medium"
"1534" "5/30/2018" 14.5 1248 "ham" "medium"
"1535" "5/30/2018" 14.5 1272 "ham" "medium"
"1536" "5/30/2018" 14.5 1468 "ham" "medium"
"1537" "5/30/2018" 14.5 1498 "ham" "medium"
"1538" "5/30/2018" 14.5 1679 "ham" "medium"
"1539" "5/30/2018" 14.5 1697 "ham" "medium"
"1540" "10/21/2018" 15 665 "ham" "medium"
"1541" "10/21/2018" 15 805 "ham" "medium"
"1542" "10/21/2018" 15 807 "ham" "medium"
"1543" "10/21/2018" 15 832 "ham" "medium"
"1544" "10/21/2018" 15 1017 "ham" "medium"
"1545" "10/21/2018" 15 1115 "ham" "medium"
"1546" "08/11/17" 23.5 450 "aco" "medium"
"1547" "08/11/17" 23.5 465 "aco" "medium"
"1548" "09/04/17" 24.5 861 "aco" "medium"
"1549" "09/04/17" 24.5 878 "aco" "medium"
"1550" "09/04/17" 24.5 935 "aco" "medium"
"1551" "9/14/2017" 23 470 "aco" "medium"
"1552" "9/14/2017" 23 500 "aco" "medium"
"1553" "10/09/17" 26 1635 "aco" "medium"
"1554" "10/09/17" 26 1680 "aco" "medium"
"1555" "10/11/17" 21.5 320 "aco" "medium"
"1556" "10/11/17" 21.5 322 "aco" "medium"
"1557" "10/11/17" 21.5 454 "aco" "medium"
"1558" "10/11/17" 21.5 478 "aco" "medium"
"1559" "10/11/17" 21.5 483 "aco" "medium"
"1560" "10/16/2017" 23.5 774 "aco" "medium"
"1561" "11/13/2017" 25.5 1244 "aco" "medium"
"1562" "11/13/2017" 25.5 1272 "aco" "medium"
"1563" "12/04/17" 24.5 852 "aco" "medium"
"1564" "12/04/17" 24.5 883 "aco" "medium"
"1565" "12/04/17" 24.5 970 "aco" "medium"
"1566" "12/06/17" 21 456 "aco" "medium"
"1567" "12/08/17" 20.5 336 "aco" "medium"
"1568" "12/08/17" 20.5 338 "aco" "medium"
"1569" "12/08/17" 20.5 367 "aco" "medium"
"1570" "12/15/2017" 21.5 430 "aco" "medium"
"1571" "12/15/2017" 22 506 "aco" "medium"
"1572" "12/15/2017" 22 572 "aco" "medium"
"1573" "5/25/2018" 22 348 "aco" "medium"
"1574" "5/25/2018" 22 369 "aco" "medium"
"1575" "5/25/2018" 22 381 "aco" "medium"
"1576" "5/30/2018" 22 503 "aco" "medium"
"1577" "5/30/2018" 22 512 "aco" "medium"
"1578" "5/31/2018" 22.5 430 "aco" "medium"
"1579" "5/31/2018" 22.5 482 "aco" "medium"
"1580" "5/31/2018" 22.5 493 "aco" "medium"
"1581" "06/04/18" 24.5 734 "aco" "medium"
"1582" "06/04/18" 24.5 776 "aco" "medium"
"1583" "06/04/18" 25 954 "aco" "medium"
"1584" "06/04/18" 25 982 "aco" "medium"
"1585" "06/04/18" 25 1016 "aco" "medium"
"1586" "6/22/2018" 21.5 467 "aco" "medium"
"1587" "6/22/2018" 21.5 488 "aco" "medium"
"1588" "6/22/2018" 21.5 510 "aco" "medium"
"1589" "02/08/19" 22.5 680 "aco" "medium"
"1590" "07/10/19" 23.5 601 "aco" "medium"
"1591" "12/07/19" 21.5 414 "aco" "medium"
"1592" "12/07/19" 21.5 437 "aco" "medium"
"1593" "12/07/19" 23.5 858 "aco" "medium"
"1594" "12/07/19" 23.5 865 "aco" "medium"
"1595" "12/12/19" 22.5 481 "aco" "medium"
"1596" "12/12/19" 22.5 554 "aco" "medium"
"1597" "12/12/19" 22.5 616 "aco" "medium"
"1598" "02/07/20" 22.5 568 "aco" "medium"
"1599" "02/07/20" 22.5 592 "aco" "medium"
"1600" "04/08/20" 25.5 1234 "aco" "medium"
"1601" "04/08/20" 25.5 1253 "aco" "medium"
"1602" "04/08/20" 25.5 1257 "aco" "medium"
"1603" "07/08/20" 23.5 712 "aco" "medium"
"1604" "07/08/20" 23.5 826 "aco" "medium"
"1605" "07/08/20" 23.5 828 "aco" "medium"
"1606" "15/07/20" 21.5 480 "aco" "medium"
"1607" "15/07/20" 21.5 519 "aco" "medium"
"1608" "15/07/20" 21.5 520 "aco" "medium"
"1609" "17/07/20" 21.5 358 "aco" "medium"
"1610" "17/07/20" 21.5 376 "aco" "medium"
"1611" "18/10/19" 23 686 "aco" "medium"
"1612" "18/10/19" 23 728 "aco" "medium"
"1613" "20-08-2020 1 femelle " 22.5 543 "aco" "medium"
"1614" "20-08-2020 1 femelle " 22.5 573 "aco" "medium"
"1615" "20-08-2020 1 femelle " 22.5 613 "aco" "medium"
"1616" "27/07/20-femelle1 (faite en dernier)" 26.5 1450 "aco" "medium"
"1617" "27/07/20-femelle1 (faite en dernier)" 26.5 1464 "aco" "medium"
"1618" "27/07/20-femelle1 (faite en quatrième)" 26.5 1132 "aco" "medium"
"1619" "27/07/20-femelle1 (faite en quatrième)" 26.5 1256 "aco" "medium"
"1620" "27/07/20-femelle1 (faite en quatrième)" 26.5 1431 "aco" "medium"
"1621" "27/07/20-femelle3 (faite en troisième)" 24.5 972 "aco" "medium"
"1622" "27/07/20-femelle3 (faite en troisième)" 24.5 1048 "aco" "medium"
"1623" "27/07/20-femelle4 (faite en second)" 24.5 849 "aco" "medium"
"1624" "27/07/20-femelle5 (faite en premier)" 24.5 743 "aco" "medium"
"1625" "27/07/20-femelle5 (faite en premier)" 24.5 821 "aco" "medium"
"1626" "29/07/19" 24.5 1014 "aco" "medium"
"1627" "29/07/19" 24.5 1023 "aco" "medium"
"1628" "28/08/20" 21.5 416 "aco" "medium"
