".smooth" ".type" ".by" "weight_lambda" ".estimate" ".se" ".crit" ".lower_ci" ".upper_ci" "fit" "lower1" "upper1" "weight" "stage"
"136" "s(weight_lambda)" "CRS" NA 4.05899860946316 1.21787053131587 0.0271276869263201 1.95996398454005 1.16470124195641 1.27103982067534 16.4676317538565 16.414462464497 16.5208010432159 718.5 16.5
"137" "s(weight_lambda)" "CRS" NA 4.05899860946316 1.21787053131587 0.0271276869263201 1.95996398454005 1.16470124195641 1.27103982067534 16.4676317538565 16.414462464497 16.5208010432159 718.5 16.5
"138" "s(weight_lambda)" "CRS" NA 4.05899860946316 1.21787053131587 0.0271276869263201 1.95996398454005 1.16470124195641 1.27103982067534 16.4676317538565 16.414462464497 16.5208010432159 718.5 16.5
"139" "s(weight_lambda)" "CRS" NA 4.05960009175531 1.2197805972142 0.0271333662348792 1.95996398454005 1.1666001766145 1.2729610178139 16.4695418197548 16.4163613991551 16.5227222403545 719 16.5
"140" "s(weight_lambda)" "CRS" NA 4.0620027340661 1.22741298893803 0.027153556786707 1.95996398454005 1.17419299558392 1.28063298229214 16.4771742114786 16.4239542181245 16.5303942048327 721 16.5
"141" "s(weight_lambda)" "CRS" NA 4.0620027340661 1.22741298893803 0.027153556786707 1.95996398454005 1.17419299558392 1.28063298229214 16.4771742114786 16.4239542181245 16.5303942048327 721 16.5
"142" "s(weight_lambda)" "CRS" NA 4.06320208880744 1.23122445321004 0.0271621776275005 1.95996398454005 1.17798756331846 1.28446134310162 16.4809856757506 16.4277487858591 16.5342225656422 722 16.5
"143" "s(weight_lambda)" "CRS" NA 4.08574519188012 1.3030365946174 0.0271746738787121 1.95996398454005 1.2497752125235 1.3562979767113 16.552797817158 16.4995364350641 16.6060591992519 741 16.5
"144" "s(weight_lambda)" "CRS" NA 4.08574519188012 1.3030365946174 0.0271746738787121 1.95996398454005 1.2497752125235 1.3562979767113 16.552797817158 16.4995364350641 16.6060591992519 741 16.5
"145" "s(weight_lambda)" "CRS" NA 4.09916958224696 1.34593513618742 0.0270917974287935 1.95996398454005 1.29283618895053 1.39903408342431 16.595696358728 16.5425974114911 16.6487953059649 752.5 16.5
"146" "s(weight_lambda)" "CRS" NA 4.09916958224696 1.34593513618742 0.0270917974287935 1.95996398454005 1.29283618895053 1.39903408342431 16.595696358728 16.5425974114911 16.6487953059649 752.5 16.5
"147" "s(weight_lambda)" "CRS" NA 4.11586775800558 1.39940520552968 0.0269649185800506 1.95996398454005 1.34655493626673 1.45225547479264 16.6491664280703 16.5963161588073 16.7020166973332 767 16.5
"148" "s(weight_lambda)" "CRS" NA 4.11586775800558 1.39940520552968 0.0269649185800506 1.95996398454005 1.34655493626673 1.45225547479264 16.6491664280703 16.5963161588073 16.7020166973332 767 16.5
"149" "s(weight_lambda)" "CRS" NA 4.12270473625622 1.42132662713447 0.0269209495660789 1.95996398454005 1.36856253555534 1.4740907187136 16.6710878496751 16.6183237580959 16.7238519412542 773 16.5
"150" "s(weight_lambda)" "CRS" NA 4.12497444762482 1.42860704771682 0.0269086874407894 1.95996398454005 1.37586698946163 1.48134710597202 16.6783682702574 16.6256282120022 16.7311083285126 775 17
"151" "s(weight_lambda)" "CRS" NA 4.17811283931767 1.59928002033745 0.0272679260584398 1.95996398454005 1.54583586732981 1.65272417334509 16.8490412428781 16.7955970898704 16.9024853958857 823 17
"152" "s(weight_lambda)" "CRS" NA 4.17811283931767 1.59928002033745 0.0272679260584398 1.95996398454005 1.54583586732981 1.65272417334509 16.8490412428781 16.7955970898704 16.9024853958857 823 17
"153" "s(weight_lambda)" "CRS" NA 4.18027344260946 1.60622082600854 0.0273148009629188 1.95996398454005 1.55268479987634 1.65975685214074 16.8559820485491 16.8024460224169 16.9095180746813 825 17.5
"154" "s(weight_lambda)" "CRS" NA 4.18027344260946 1.60622082600854 0.0273148009629188 1.95996398454005 1.55268479987634 1.65975685214074 16.8559820485491 16.8024460224169 16.9095180746813 825 17.5
"155" "s(weight_lambda)" "CRS" NA 4.20324343183094 1.67996508708038 0.0279553641522492 1.95996398454005 1.62517358016727 1.73475659399349 16.929726309621 16.8749348027079 16.9845178165341 846.5 16.5
"156" "s(weight_lambda)" "CRS" NA 4.2319637126965 1.77196252623582 0.0289833097872303 1.95996398454005 1.71515628290009 1.82876876957156 17.0217237487764 16.9649175054407 17.0785299921122 874 16.5
"157" "s(weight_lambda)" "CRS" NA 4.2319637126965 1.77196252623582 0.0289833097872303 1.95996398454005 1.71515628290009 1.82876876957156 17.0217237487764 16.9649175054407 17.0785299921122 874 16.5
"158" "s(weight_lambda)" "CRS" NA 4.23710894129092 1.78840814868999 0.0291714674087128 1.95996398454005 1.73123312319273 1.84558317418725 17.0381693712306 16.9809943457333 17.0953443967279 879 17
"159" "s(weight_lambda)" "CRS" NA 4.23710894129092 1.78840814868999 0.0291714674087128 1.95996398454005 1.73123312319273 1.84558317418725 17.0381693712306 16.9809943457333 17.0953443967279 879 17
"160" "s(weight_lambda)" "CRS" NA 4.26349882245607 1.87253017241972 0.0300192359002115 1.95996398454005 1.81369355121189 1.93136679362754 17.1222913949603 17.0634547737525 17.1811280161681 905 17
"161" "s(weight_lambda)" "CRS" NA 4.26349882245607 1.87253017241972 0.0300192359002115 1.95996398454005 1.81369355121189 1.93136679362754 17.1222913949603 17.0634547737525 17.1811280161681 905 17
"162" "s(weight_lambda)" "CRS" NA 4.27498126674252 1.90899208451069 0.030274810433224 1.95996398454005 1.84965454642279 1.96832962259858 17.1587533070513 17.0994157689634 17.2180908451392 916.5 17.5
"163" "s(weight_lambda)" "CRS" NA 4.27498126674252 1.90899208451069 0.030274810433224 1.95996398454005 1.84965454642279 1.96832962259858 17.1587533070513 17.0994157689634 17.2180908451392 916.5 17.5
"164" "s(weight_lambda)" "CRS" NA 4.27498126674252 1.90899208451069 0.030274810433224 1.95996398454005 1.84965454642279 1.96832962259858 17.1587533070513 17.0994157689634 17.2180908451392 916.5 17.5
"165" "s(weight_lambda)" "CRS" NA 4.27498126674252 1.90899208451069 0.030274810433224 1.95996398454005 1.84965454642279 1.96832962259858 17.1587533070513 17.0994157689634 17.2180908451392 916.5 17.5
"166" "s(weight_lambda)" "CRS" NA 4.28733428650533 1.94810665929057 0.0304341316049473 1.95996398454005 1.88845685744413 2.00775646113702 17.1978678818312 17.1382180799847 17.2575176836776 929 17
"167" "s(weight_lambda)" "CRS" NA 4.29809720127566 1.98208447352807 0.0304592230106897 1.95996398454005 1.92238549343004 2.04178345362609 17.2318456960687 17.1721467159706 17.2915446761667 940 17.5
"168" "s(weight_lambda)" "CRS" NA 4.36343808985363 2.18655265661411 0.0288556832878951 1.95996398454005 2.12999655662054 2.24310875660767 17.4363138791547 17.3797577791611 17.4928699791483 1009 17.5
"169" "s(weight_lambda)" "CRS" NA 4.36343808985363 2.18655265661411 0.0288556832878951 1.95996398454005 2.12999655662054 2.24310875660767 17.4363138791547 17.3797577791611 17.4928699791483 1009 17.5
"170" "s(weight_lambda)" "CRS" NA 4.38805060993733 2.26290859476648 0.0279357350980563 1.95996398454005 2.20815556009264 2.31766162944032 17.5126698173071 17.4579167826332 17.5674228519809 1036 17.5
"171" "s(weight_lambda)" "CRS" NA 4.38805060993733 2.26290859476648 0.0279357350980563 1.95996398454005 2.20815556009264 2.31766162944032 17.5126698173071 17.4579167826332 17.5674228519809 1036 17.5
"172" "s(weight_lambda)" "CRS" NA 4.38805060993733 2.26290859476648 0.0279357350980563 1.95996398454005 2.20815556009264 2.31766162944032 17.5126698173071 17.4579167826332 17.5674228519809 1036 17.5
"173" "s(weight_lambda)" "CRS" NA 4.38805060993733 2.26290859476648 0.0279357350980563 1.95996398454005 2.20815556009264 2.31766162944032 17.5126698173071 17.4579167826332 17.5674228519809 1036 17.5
"174" "s(weight_lambda)" "CRS" NA 4.39165384550233 2.2740626236707 0.0278095632958336 1.95996398454005 2.21955688118508 2.32856836615632 17.5238238462113 17.4693181037257 17.5783295886969 1040 17.5
"175" "s(weight_lambda)" "CRS" NA 4.41833605270894 2.35649365358075 0.0270455996523328 1.95996398454005 2.30348525232189 2.40950205483961 17.6062548761214 17.5532464748625 17.6592632773802 1070 17.5
"176" "s(weight_lambda)" "CRS" NA 4.42447703030789 2.37542881605036 0.026926685120366 1.95996398454005 2.32265348299139 2.42820414910932 17.625190038591 17.572414705532 17.6779653716499 1077 18
"177" "s(weight_lambda)" "CRS" NA 4.43449792797735 2.40630243555924 0.0267891420325451 1.95996398454005 2.35379668199873 2.45880818911976 17.6560636580998 17.6035579045393 17.7085694116604 1088.5 17.5
"178" "s(weight_lambda)" "CRS" NA 4.43449792797735 2.40630243555924 0.0267891420325451 1.95996398454005 2.35379668199873 2.45880818911976 17.6560636580998 17.6035579045393 17.7085694116604 1088.5 17.5
"179" "s(weight_lambda)" "CRS" NA 4.43579885074455 2.4103083758288 0.0267767015452668 1.95996398454005 2.3578270051753 2.4627897464823 17.6600695983694 17.6075882277159 17.7125509690229 1090 17.5
"180" "s(weight_lambda)" "CRS" NA 4.43579885074455 2.4103083758288 0.0267767015452668 1.95996398454005 2.3578270051753 2.4627897464823 17.6600695983694 17.6075882277159 17.7125509690229 1090 17.5
"181" "s(weight_lambda)" "CRS" NA 4.45557204045272 2.47114486228974 0.0267486516769457 1.95996398454005 2.41871846836792 2.52357125621156 17.7209060848303 17.6684796909085 17.7733324787522 1113 17.5
"182" "s(weight_lambda)" "CRS" NA 4.50240430364639 2.61498622518544 0.0277999399210094 1.95996398454005 2.56049934416789 2.669473106203 17.864747447726 17.8102605667085 17.9192343287436 1169 17.5
"183" "s(weight_lambda)" "CRS" NA 4.5089496591334 2.6350782577638 0.0280394899937458 1.95996398454005 2.58012186723118 2.69003464829641 17.8848394803044 17.8298830897718 17.939795870837 1177 18
"184" "s(weight_lambda)" "CRS" NA 4.5089496591334 2.6350782577638 0.0280394899937458 1.95996398454005 2.58012186723118 2.69003464829641 17.8848394803044 17.8298830897718 17.939795870837 1177 18
"185" "s(weight_lambda)" "CRS" NA 4.5089496591334 2.6350782577638 0.0280394899937458 1.95996398454005 2.58012186723118 2.69003464829641 17.8848394803044 17.8298830897718 17.939795870837 1177 18
"186" "s(weight_lambda)" "CRS" NA 4.5089496591334 2.6350782577638 0.0280394899937458 1.95996398454005 2.58012186723118 2.69003464829641 17.8848394803044 17.8298830897718 17.939795870837 1177 18
"187" "s(weight_lambda)" "CRS" NA 4.5138357368679 2.65007711122934 0.0282267389121957 1.95996398454005 2.59475371956042 2.70540050289826 17.8998383337699 17.844514942101 17.9551617254389 1183 18
"188" "s(weight_lambda)" "CRS" NA 4.5138357368679 2.65007711122934 0.0282267389121957 1.95996398454005 2.59475371956042 2.70540050289826 17.8998383337699 17.844514942101 17.9551617254389 1183 18
"189" "s(weight_lambda)" "CRS" NA 4.51708229768642 2.66004348196777 0.0283542539807315 1.95996398454005 2.60447016535704 2.71561679857851 17.9098047045084 17.8542313878976 17.9653780211191 1187 18
"190" "s(weight_lambda)" "CRS" NA 4.51708229768642 2.66004348196777 0.0283542539807315 1.95996398454005 2.60447016535704 2.71561679857851 17.9098047045084 17.8542313878976 17.9653780211191 1187 18
"191" "s(weight_lambda)" "CRS" NA 4.51708229768642 2.66004348196777 0.0283542539807315 1.95996398454005 2.60447016535704 2.71561679857851 17.9098047045084 17.8542313878976 17.9653780211191 1187 18
"192" "s(weight_lambda)" "CRS" NA 4.53158615219826 2.70457502322515 0.0289404830794219 1.95996398454005 2.64785271869429 2.76129732775601 17.9543362457658 17.8976139412349 18.0110585502966 1205 18
"193" "s(weight_lambda)" "CRS" NA 4.55695506381706 2.7825177539045 0.0299367783295024 1.95996398454005 2.72384274656552 2.84119276124349 18.0322789764451 17.9736039691061 18.0909539837841 1237 18
"194" "s(weight_lambda)" "CRS" NA 4.55695506381706 2.7825177539045 0.0299367783295024 1.95996398454005 2.72384274656552 2.84119276124349 18.0322789764451 17.9736039691061 18.0909539837841 1237 18
"195" "s(weight_lambda)" "CRS" NA 4.56905785687833 2.81972909937911 0.0303675845860749 1.95996398454005 2.76020972729293 2.87924847146529 18.0694903219197 18.0099709498335 18.1290096940059 1252.5 18
"196" "s(weight_lambda)" "CRS" NA 4.61744258978025 2.96865874533557 0.0317176629396075 1.95996398454005 2.90649326830016 3.03082422237098 18.2184199678762 18.1562544908408 18.2805854449116 1316 18
"197" "s(weight_lambda)" "CRS" NA 4.61744258978025 2.96865874533557 0.0317176629396075 1.95996398454005 2.90649326830016 3.03082422237098 18.2184199678762 18.1562544908408 18.2805854449116 1316 18
